"img","target"
"D:\source\proval-docs\static\img\Register---Firefox-Extension","9e2b2dfa-acae-49a0-9f71-0df914c81a8b"
"D:\source\proval-docs\static\img\Reinstall-Huntress-Agent-Windows","161f5696-0f6b-46af-ad25-fe942745f099"
"D:\source\proval-docs\static\img\Remind-User-of-Patching-Window-Autofix","3334a875-2f72-4e0f-bb0a-129430a4abce"
"D:\source\proval-docs\static\img\Remind-User-of-Reboot-Needed-Autofix","72c57df5-f535-4d8e-9c04-6acde4c93aef"
"D:\source\proval-docs\static\img\Remote-Event-Log-Monitor---Create","144d7d52-8764-4aa4-bcce-205c756f6203"
"D:\source\proval-docs\static\img\Remove---All-But-My---ScreenConnect-Client-Installations","50779f68-4329-4d15-b069-c50fcba00614"
"D:\source\proval-docs\static\img\Remove---Application","5197b52f-294e-4b7d-8956-5bc5afc3f51c"
"D:\source\proval-docs\static\img\Remove---PUA","dd7d4c4a-ee5a-46c1-bc19-5cfd16584ecf"
"D:\source\proval-docs\static\img\Remove-Additional-ScreenConnect-Clients","237065e9-8db3-4932-9ba8-1588cc6a7d3c"
"D:\source\proval-docs\static\img\Remove-Application","201f46d7-6511-4e5f-a002-ff7f4b27c8be"
"D:\source\proval-docs\static\img\Remove-Application---Network-Glue-Collector","201f46d7-6511-4e5f-a002-ff7f4b27c8be"
"D:\source\proval-docs\static\img\Remove-Automate-Server-Monitoring-Param","a43c5b5e-2a85-4090-9bf1-ec4e3ec974bc"
"D:\source\proval-docs\static\img\Remove-BitDefender-Endpoint-Security","43a09503-3ebd-440e-a113-8ecd3aaafd39"
"D:\source\proval-docs\static\img\Remove-Chromium-Homepage","c1459ee7-e52f-4f03-8bdc-7ddba542a6fb"
"D:\source\proval-docs\static\img\Remove-Duplicates-from-ScriptState-Table","62c75166-da9a-4b8a-ae44-1be7a7076401"
"D:\source\proval-docs\static\img\Remove-Environmental-Path-Variable","6d78f2c5-5a2d-4806-8d48-ac821935f681"
"D:\source\proval-docs\static\img\Remove-Font","c563d6fc-13b1-4cc5-9461-745e2a25b49d"
"D:\source\proval-docs\static\img\Remove-Intel-L1TF--Intel-Meltdown-Solution","e49f2098-c95e-49d6-9626-fecbe89f9306"
"D:\source\proval-docs\static\img\Remove-Mcafee-Software","87a2b5ad-872c-431c-83a4-618434f03c9a"
"D:\source\proval-docs\static\img\Remove-Missing-Drives","2bd7d0b7-7bcb-41aa-be70-2f3ebc2cea6a"
"D:\source\proval-docs\static\img\Remove-Missing-Roles","14815596-a4d5-4c53-95b8-149c6a043c58"
"D:\source\proval-docs\static\img\Remove-Path-Variable","3d2491ec-2965-4101-8e89-5a51e3fba641"
"D:\source\proval-docs\static\img\Remove-Probe-LTCache-Share","31680e20-afa7-4b6b-9510-13a10193f6a1"
"D:\source\proval-docs\static\img\Remove-User-Profile","97ff1c2c-6782-4bd1-a169-d2aa908c89b4"
"D:\source\proval-docs\static\img\Remove-WannaCry-Vulnerability-Solution","a0e196fc-89e5-4cc2-9fc6-d1c3f164a3ef"
"D:\source\proval-docs\static\img\Remove-Wifi-Profile","86ce1f15-d85b-472a-b35f-c4c357036ee2"
"D:\source\proval-docs\static\img\Remove-Xbox-Package","244750a4-5402-42e9-8436-641adbd91f8c"
"D:\source\proval-docs\static\img\Repair---CW-Control-Client","d06a0253-328e-4a80-860f-b1b5055b9dda"
"D:\source\proval-docs\static\img\Repair-Failing-Patch-Scans","05f60b47-188b-4383-9e9c-98780ba6e488"
"D:\source\proval-docs\static\img\Repair-Huntress-Agent-Windows","6489855d-0391-444d-a207-dfbd76152948"
"D:\source\proval-docs\static\img\Repair-Office-Automatic-Updates","6abb79b5-4638-4d53-b960-f11972f0f96d"
"D:\source\proval-docs\static\img\Repair-Print-Spooler","ee16e74b-f20e-4917-b025-b565c6556807"
"D:\source\proval-docs\static\img\Repair-Volume","e49d58ba-bf8a-437b-8303-ac6266df35e2"
"D:\source\proval-docs\static\img\Repair-Windows-Update","7c19c014-844e-40b8-951e-bf3609052d92"
"D:\source\proval-docs\static\img\Reset---Extra-Data-Field---Winget_update_all_task_created","f5286dd2-1161-4580-8060-d113b3ab28b7"
"D:\source\proval-docs\static\img\Reset-AD-Users-Password-Age","d0774dcc-9a7f-4f9a-9719-096e90309e2d"
"D:\source\proval-docs\static\img\Reset-Local-User-Password-Age","68a9870d-25d1-4a65-a917-e48bd941a782"
"D:\source\proval-docs\static\img\Reset-Reboot-Pending-EDFs","e188d9ff-44e7-40e5-a255-d7d2bf0e2f7c"
"D:\source\proval-docs\static\img\Reset-System-Restore-Disk-Space-Usage","cc0e382d-4e47-41ab-9252-eec3cc10959e"
"D:\source\proval-docs\static\img\Resize-partition-to-install-the-WinRE-update-(KB5034441)","25717003-b658-47c5-abdf-978f9c2b5d5c"
"D:\source\proval-docs\static\img\Restore-Point---Enable-and-Create-Restore-Point","9c77bd8d-5ede-4c26-a9dd-41a5328916a2"
"D:\source\proval-docs\static\img\restrict-vendor-access-to-clients","48cd317b-4188-4881-b9c3-411cd0323508"
"D:\source\proval-docs\static\img\Retire-Machines-offline-for-more-than-60-days","b29a19e6-c991-4dc3-8b87-81191273eb2c"
"D:\source\proval-docs\static\img\RingCentral-Phone-Install---Mac","11eb5fe8-c4ce-43cf-81ff-0021b5cb3bbd"
"D:\source\proval-docs\static\img\Role-Definition---Change-Param","5c2faf09-3e8f-4dd0-978c-5863b443a3b9"
"D:\source\proval-docs\static\img\RSM---Active-Directory--Active-Directory-Replication-Anomaly-Monitoring","c02b447f-36ba-4a88-b40f-a47cf08fb690"
"D:\source\proval-docs\static\img\RSM---Active-Directory--AD-Account-Lockout-Detection","2549fcf6-30b5-497b-b44d-7329334bb32c"
"D:\source\proval-docs\static\img\run-dism-and-sfc-scan","8ec14581-b7a3-4e68-a4f9-28764e3dc242"
"D:\source\proval-docs\static\img\Run-gpupdate-force","3957a669-2951-43ed-bdaf-1c25cf88ff14"
"D:\source\proval-docs\static\img\S1-Management-Server-Discrepancy","820319b1-66c6-43b0-be35-136ac4c82ccd"
"D:\source\proval-docs\static\img\Scheduled-Task---Create---Winget-Update-All-Autofix","4bb08610-f80b-4c5a-8e13-b6db095484c1"
"D:\source\proval-docs\static\img\Scheduled-Task---Delete---Winget-Update-All-Autofix","23d4e4bf-1a80-4db0-983b-99da88e8ba34"
"D:\source\proval-docs\static\img\Scheduled-Task-Audit","c9a84634-8ee6-4484-8aa7-e92bafd4443c"
"D:\source\proval-docs\static\img\Scheduled-Task-Winget-Update-All-(Create)","a898b5ac-23d0-4e0d-89e5-79bca2277a6e"
"D:\source\proval-docs\static\img\Scheduled-Task-Winget-Update-All-(Delete)","aca364ec-208f-47e8-a838-11b8ee0c9f95"
"D:\source\proval-docs\static\img\Scheduled-Tasks---Winget-Update-All","16acceef-5282-42e0-840c-8b8e5af8058f"
"D:\source\proval-docs\static\img\ScreenConnect----Update-Vendor-Restricted-Property-RMM+","1e1a92d4-008b-4b8e-af9d-3ff9579acb24"
"D:\source\proval-docs\static\img\ScreenConnect---End-Session-Command-RMM+","6357c957-b5b6-42eb-aacc-f4f2a12d3021"
"D:\source\proval-docs\static\img\ScreenConnect---Offline-Agent-Remediation-Autofix,RMM+","ab3118dc-bc06-4443-9af0-78ccfb594844"
"D:\source\proval-docs\static\img\ScreenConnect---Repair-RMM+,-Autofix,-Globals","43225bbe-98a0-4352-8fb2-79e7431dea10"
"D:\source\proval-docs\static\img\ScreenConnect---Update-Custom-Property-RMM+,Param","b634da09-7507-466f-be5e-f7a8d62aacf7"
"D:\source\proval-docs\static\img\ScreenConnect-Client---Command---Execute","b713bbc8-a1d9-4e08-ac77-d02b634569f6"
"D:\source\proval-docs\static\img\ScreenConnect-Client---Connectivity---Audit","18562eaa-d162-4362-98d3-4bbaa2922458"
"D:\source\proval-docs\static\img\Screensaver---Enable-Mystify-Globals","a94dc919-d39c-4787-a585-ae2dc9456d12"
"D:\source\proval-docs\static\img\Screensaver---Set-3D-Text","81520f8a-9cf5-4255-b159-837c8939b964"
"D:\source\proval-docs\static\img\Script---Uninstall-N-Able","3918a9ca-7721-40d6-9b8b-97a5737d6af6"
"D:\source\proval-docs\static\img\Script---Winget---InstallUpdate-Autofix,Param","3a2f4004-624d-47c4-a5d0-c3c43e103e25"
"D:\source\proval-docs\static\img\Script-Effectiveness--X-","8c184241-699a-4722-9eca-65221ae35c55"
"D:\source\proval-docs\static\img\Script-Effectiveness-Performance-Audit","5606850a-c68e-4b15-b183-399cded6e601"
"D:\source\proval-docs\static\img\Script-Failure-Analysis---30-Day-Retention","36a13e9c-fd23-4dae-9979-04a99a787ac0"
"D:\source\proval-docs\static\img\Script-Failure-Assessment","0a1ca2b8-1d0e-4873-83a0-a6d1d79c1683"
"D:\source\proval-docs\static\img\Script-Failure-Assessment---Last-30-Days","9cf10fd3-a3e6-4e85-8eca-f6dd08fb47d5"
"D:\source\proval-docs\static\img\Script-List","c5c0f740-2981-4557-9fcc-dd2f863a1240"
"D:\source\proval-docs\static\img\Script-Performance-Audit","057846ab-0c3b-4812-82f9-e514933cad42"
"D:\source\proval-docs\static\img\Script-Permission-Alignment-Beta","46412261-f40b-456f-92db-500d166c41ca"
"D:\source\proval-docs\static\img\Script-Permission-Standardization-Beta","331d820a-8030-4bcf-9809-c726a85f59f3"
"D:\source\proval-docs\static\img\Script-Permissions---Set-Properties","f4a08fe7-fb91-4bfb-9650-fb8da3ebd5b2"
"D:\source\proval-docs\static\img\Script-Run-Time-Historical-Audit","84ff85b8-06d4-4c2b-abaa-fbd2b05756c2"
"D:\source\proval-docs\static\img\Scripting-Engine-Hung---Troubleshooting","64cf5b44-11bf-42dc-87bc-f1f93582ed8d"
"D:\source\proval-docs\static\img\Scripts---MemberOf","83b99c1b-d471-41f1-9755-af3a2ab1abf0"
"D:\source\proval-docs\static\img\Scripts-Effectiveness-Audit","71cf5ece-22b7-4b19-b4e8-6a048b2c2ecc"
"D:\source\proval-docs\static\img\SEC---Encryption---VSA---BitLocker-Initialization","8c653432-1811-4651-989e-3c8aae89a7cf"
"D:\source\proval-docs\static\img\SEC---Endpoint-Protection---Monitor---Execute-Script---Webroot-Keycode-Verification","1c0eae92-6783-4a1c-8c75-6a02571ef9de"
"D:\source\proval-docs\static\img\SEC---Endpoint-Protection--Security---Possible-Brute-Force-Attack","d9b666b4-e0b0-4736-94c1-06b430581bad"
"D:\source\proval-docs\static\img\Security---Possible-Brute-Force-Attack","5099131e-bdc7-470a-8bd1-011dfc54ef4e"
"D:\source\proval-docs\static\img\Security---TLS-Status","aa31f8b3-9d5e-4ad1-98cc-a6e1d329cb1f"
"D:\source\proval-docs\static\img\Security-event-logs-cleareddeleted","00000000-0000-0000-0000-000000000000"
"D:\source\proval-docs\static\img\Send-Email-to-LTUser-for-Manual-Script-Execution","6643031d-dcd8-4bec-9d5d-40bb3de1f713"
"D:\source\proval-docs\static\img\Senteon---Install","112efa12-e6aa-4086-b235-23b17193e1e0"
"D:\source\proval-docs\static\img\Senteon---Uninstall","2603fc00-ac56-4466-b220-f2484ceef424"
"D:\source\proval-docs\static\img\Sentinel-One-Settings-Verification","9eb5531e-3a3f-43a6-88e6-cf2b3dc5ebb5"
"D:\source\proval-docs\static\img\SentinelOne---Install","e51e1f76-4cc2-4ad5-bc6d-74678c0109a3"
"D:\source\proval-docs\static\img\SentinelOne-Agent-Deployment","eacca668-9959-4317-81d7-ee037837139c"
"D:\source\proval-docs\static\img\SentinelOne-Deployment","e7b258e9-436c-499c-8532-3ba7b3d8e6e3"
"D:\source\proval-docs\static\img\SentinelOne-Deployment-Failure","9e16691c-a81f-4a59-865c-ac38530ae29f"
"D:\source\proval-docs\static\img\SentinelOne-Installed","9bed886f-fa13-4389-932e-47c62482db0d"
"D:\source\proval-docs\static\img\SentinelOne-Management-Console-Validation","36cc3fe0-538d-49f8-ba2d-1c09c35df079"
"D:\source\proval-docs\static\img\Server-Reboot-Schedule-on-Specific-Days","26d390ba-1542-4524-b9ff-7a420004cb73"
"D:\source\proval-docs\static\img\Service---Restart","e5e1f07f-f6ed-41bc-b0f1-b2cc86e059e1"
"D:\source\proval-docs\static\img\Service-Start---Routing-and-Remote-Access-Autofix","2ce8cbad-6df7-4d57-bb96-50f43f002491"
"D:\source\proval-docs\static\img\Set---Chromium-Homepage","a616e505-d119-4fbd-90eb-6fcd9ebea41e"
"D:\source\proval-docs\static\img\Set---DisplayScaling","09fb13cb-05b1-4515-8041-128689d933ff"
"D:\source\proval-docs\static\img\Set-Autologon","0e4d033e-85f3-4ca6-bbad-17a7848fb42a"
"D:\source\proval-docs\static\img\Set-DisplayScaling","dc98b12a-e57d-4d58-b8c9-9976d33b2a10"
"D:\source\proval-docs\static\img\Set-Environmental-Path-Variable","838d8f61-038e-4569-aaf1-c72a1072670a"
"D:\source\proval-docs\static\img\Set-Firefox-Homepage","708255d7-3abc-4e10-b9f5-3f943f435695"
"D:\source\proval-docs\static\img\Set-Last-Logged-In-User","d8fcfe10-81c9-42d9-b56b-a4021601f842"
"D:\source\proval-docs\static\img\Set-Logon-Success-and-Failure-Auditing-ON","f499a42f-9194-4109-88c4-6ae61fcfbb93"
"D:\source\proval-docs\static\img\Set-NetAdapterDNS","e9b29e34-d570-481f-99db-1a428763c5da"
"D:\source\proval-docs\static\img\Set-NUMA-VM-Status","75173959-6166-4520-838a-f960ab0070ea"
"D:\source\proval-docs\static\img\Set-OST-Max-Size","5bfc3175-98f3-4855-9df0-7fb9bf35a954"
"D:\source\proval-docs\static\img\Set-Path-Variable","017a7a32-e501-46df-ba3c-6d1ce48d8c5a"
"D:\source\proval-docs\static\img\Set-PowerPlan","9aa93802-fded-4dc8-9c58-761410b5755d"
"D:\source\proval-docs\static\img\Set-PsRepository-PSGallery","5cb1373f-6cdc-4576-8b3e-e8bfc4d664de"
"D:\source\proval-docs\static\img\Set-PsRepository-PSGallery-Change","5e33196d-a1ce-4a8d-bc78-825c45ce8329"
"D:\source\proval-docs\static\img\Set-ServiceLogin","132fbfad-43d9-488b-bf73-343c72424485"
"D:\source\proval-docs\static\img\Set-Windows-Service-Login-Account","d2333f50-c880-4503-8153-12fdf1f7e205"
"D:\source\proval-docs\static\img\Set-Windows-Update-Registry-Values","bd00b8d9-5f7f-449a-bf03-90a0ee610d3a"
"D:\source\proval-docs\static\img\Set-Windows-Updates-to-Default","1be24785-d0c7-401c-8e47-833ab82d6c85"
"D:\source\proval-docs\static\img\Setup-Probe-LTCache-Share","06ceeffc-d91b-4936-9889-101e02b683ca"
"D:\source\proval-docs\static\img\SFC-Scan-and-Ticket","b13054b0-07b2-4416-ba6d-fbe285f89605"
"D:\source\proval-docs\static\img\SFTP-Server---Download-Files","f583b03a-3b9c-4630-b104-5f32fb5c55b9"
"D:\source\proval-docs\static\img\Shadow-Copy---Audit-Complete-Statistics-DV","9d69d33c-688e-4c02-adfe-cef7c8ecd766"
"D:\source\proval-docs\static\img\Shadow-Copy---Schedule-Shadow-Copies","f16b700f-16c7-43f9-8470-84861d7f5c52"
"D:\source\proval-docs\static\img\ShadowControl-Installer","13e225e3-ebab-45f8-ac25-f1a15eb4ac80"
"D:\source\proval-docs\static\img\ShadowControl-Subscribe","6427c251-f3e5-422a-9d40-7b6254d7d8ae"
"D:\source\proval-docs\static\img\ShadowControl-Uninstall-v2","b5ffbe82-a523-4104-8e8f-c60cfa2f8419"
"D:\source\proval-docs\static\img\Shared-Folder-Audit","dc9e4596-2cce-49b2-9f64-d6dfd46ac1ec"
"D:\source\proval-docs\static\img\Show-Hidden-Files---EnableDisable","be2a3cab-5528-4b53-a636-713198b10fa1"
"D:\source\proval-docs\static\img\Simple-Notification-App","52ca1112-b256-46e7-9a76-7c6941d71d76"
"D:\source\proval-docs\static\img\Simple-Notification-Application","52ca1112-b256-46e7-9a76-7c6941d71d76"
"D:\source\proval-docs\static\img\Site---Disable_Fastboot_Exclusion","693eeb66-9fb2-4653-8cf3-e23fb53c0f56"
"D:\source\proval-docs\static\img\Site---Exclude-Threatlocker","de2e1944-e0cc-4b5a-8b87-4f09cfafe4a9"
"D:\source\proval-docs\static\img\Site---Exclude-Windows-11-Installation","bb84e821-38c5-4b39-ad4c-894eef47bf79"
"D:\source\proval-docs\static\img\Site---Out_of_Date_CU_Autofix","7eb4d98b-4199-4f59-a28f-bfdf50f3e36a"
"D:\source\proval-docs\static\img\Site---SentinelOne-Group-Key","ecb78b4e-fa63-4bd0-b59a-e0e0412b6cd5"
"D:\source\proval-docs\static\img\Site---WingetUpdateAll_Task_Exclude","0c299d28-5fcb-4a1e-a341-1c5e78f74cfb"
"D:\source\proval-docs\static\img\Site---WingetUpdateAll_UserTask_Disable","280aafc8-9ab0-4cca-b499-d107b47de432"
"D:\source\proval-docs\static\img\Skype-Uninstall","8ada9bce-67c7-4493-b40f-5412933cc16e"
"D:\source\proval-docs\static\img\SMB1-Autofix","cb1ab987-657f-4503-a3e1-f4f6345b6fdf"
"D:\source\proval-docs\static\img\SMB1-Detection-Query","ec956fa3-ab8c-410c-83d7-9e81f4b1f499"
"D:\source\proval-docs\static\img\SMB1-Enabled","67da04f5-4170-402a-93b3-7e6236937263"
"D:\source\proval-docs\static\img\SMB1-Traffic-Detection","7665cb82-1340-4f76-ba0e-e7c277c40f73"
"D:\source\proval-docs\static\img\SMB1-Traffic-Detection-Monitor-Creation","ad0cedcb-352c-48d3-a1b6-a0ddb623b2b9"
"D:\source\proval-docs\static\img\SMBv1-Enable-Detection-Ticketing---Per-Client","a518732d-b53b-4f7a-9aa1-1b478f68288f"
"D:\source\proval-docs\static\img\SMBv1-Status-AuditAutofix-DV,Param","4fd2cffe-c41b-4a3c-9b5e-3edb02ad322b"
"D:\source\proval-docs\static\img\SMBv1AuditAutofix","343654e4-9263-4fec-87c1-3c3401a94e95"
"D:\source\proval-docs\static\img\SnapAgent-Deployment","bd8800e7-9e78-4b98-b4f6-4fc9610a9c36"
"D:\source\proval-docs\static\img\Software---Attempt-Silent-Uninstall-Params","d6d1444e-6802-41d1-ae96-cd48c71e2e8b"
"D:\source\proval-docs\static\img\Software---Attempt-Silent-Uninstall-Using-String-Params","6f37a14e-64e0-4bf1-a840-806cdf2ab2b4"
"D:\source\proval-docs\static\img\Software---Exclaimer-Install-(MAC-&-Windows)","8c3f58b7-7680-45c3-8f40-1e9c27001136"
"D:\source\proval-docs\static\img\Soji---Disk-Space-Management","47f53d1e-f609-46f8-b407-ccdf11eeede4"
"D:\source\proval-docs\static\img\Soji-(Disk-Cleanup-Utility)","a1d8f066-b016-4654-b855-891518d1f1da"
"D:\source\proval-docs\static\img\Solution---User-Activity-Tracing","408179bd-2008-48a0-9311-d037a4e670ba"
"D:\source\proval-docs\static\img\Solution---Webroot-Deployment-and-Audit-EDF","a13e2f1a-70b3-4957-bf21-c528c1b5932c"
"D:\source\proval-docs\static\img\Solution---Windows-Cluster-Shared-Volume","1530b61c-9bba-406b-9451-0b998c9e8d54"
"D:\source\proval-docs\static\img\Sophos---Disable-Tamper-Protection","f7d7af7b-0b1e-463a-bda5-e9d30901e0b6"
"D:\source\proval-docs\static\img\Sophos-Endpoint---Uninstaller","d560e8b6-9195-4bc3-a89a-6939c984d47a"
"D:\source\proval-docs\static\img\Space-Auditing-Script","fc919069-1895-4842-9b1e-d13d3f53227b"
"D:\source\proval-docs\static\img\SpeedTest---Ookla","0894c8ab-7630-40fe-81bd-e8af8744c186"
"D:\source\proval-docs\static\img\SQL","d0694f70-303e-4518-b47c-a796ca73d905"
"D:\source\proval-docs\static\img\Stale-Agents","8f74652a-f8c3-4321-8fba-76921048c280"
"D:\source\proval-docs\static\img\Standards-and-Health-Plugin-Best-Practices","68729023-fc85-4894-b5b5-d021942bc2a6"
"D:\source\proval-docs\static\img\Stolen-Devices","7284d09c-ce9b-4916-847b-b61688aff7f0"
"D:\source\proval-docs\static\img\Stuck-Service-Action","bb8f2562-4744-4349-a661-62f64f0d05b2"
"D:\source\proval-docs\static\img\SWM---Service-Restart--Veeam-Service-Monitor","fd0bef13-23d6-40e3-8883-367e0fa6d166"
"D:\source\proval-docs\static\img\SWM---Software---InstallUpdate-Sonicwall-NetExtender-Winget","d7f9015f-0d7c-4bfb-b624-4600f4774b65"
"D:\source\proval-docs\static\img\SWM---Software-Configuration---Remove-Dell-Optimizer","b9420698-4c50-42f5-8a9e-6834d03a9ebf"
"D:\source\proval-docs\static\img\SWM---Software-Configuration---Script---Microsoft-Office-365---Update","5078e020-af01-4d5f-8fc2-c1fb59208fdf"
"D:\source\proval-docs\static\img\SWM---Software-Install---Client-Specific---Vuln-Scanner---Install","9468021f-816b-4d40-8915-e58a238eff8f"
"D:\source\proval-docs\static\img\SWM---Software-Install---Component---Microsoft-Office-365","079df125-ee1f-46d0-a660-b16fca648ac9"
"D:\source\proval-docs\static\img\SWM---Software-Install---ConnectWise-Manage-22.2.1-Install","9f2510e4-8cc1-40d6-a7bc-a5098073159c"
"D:\source\proval-docs\static\img\SWM---Software-Install---Deploy-Liongard-Agent","01472480-e16e-4733-86db-382a6a406479"
"D:\source\proval-docs\static\img\SWM---Software-Install---Driver-Booster-Uninstaller","9f3efadf-4775-454b-8e56-6b8c5e73ee07"
"D:\source\proval-docs\static\img\SWM---Software-Install---DUO---Install-MFA-Authentication-for-MAC","854ffbbf-6756-48c6-8dc1-85dea08333e8"
"D:\source\proval-docs\static\img\SWM---Software-Install---New-Teams-Bulk-Client-Deploy","e19128db-d2f6-428f-bd78-d833ec4aa952"
"D:\source\proval-docs\static\img\SWM---Software-Install--Deploy-Teams","3f036a74-e39e-4802-86a3-7087b1f0f7cb"
"D:\source\proval-docs\static\img\SWM---Software-Installation---Script---Cisco-AnyConnect---Package-Installation","a73e1ac2-01a9-44c4-b153-be7df7009072"
"D:\source\proval-docs\static\img\SWM---Software-Uninstall---Component---Microsoft-Office---Uninstall","e2ca200f-885f-412e-b214-f798bb47ea67"
"D:\source\proval-docs\static\img\SWM---Software-Uninstall---Component---Pulseway---Uninstall-WIN-PVAL","f375aa2e-d7cd-4974-a8bb-986e95bb47d7"
"D:\source\proval-docs\static\img\SWM---Software-Uninstall---Uninstall-Kaseya-Agent-and-Live-Connect","3d96450d-5de8-4157-9ec8-d468e446f51a"
"D:\source\proval-docs\static\img\SWM---Software-Update---Upgrade-Visual-Studio-Code-Latest","6ca0f24e-6a38-47a0-8858-0a47143355ad"
"D:\source\proval-docs\static\img\Symantec-Agent-Install","47db6b3a-66e5-4ede-bc9f-7dfd3015608c"
"D:\source\proval-docs\static\img\Symantec-Endpoint-Protection-Uninstaller","7940894c-700c-442d-b0ba-0f197548a8fd"
"D:\source\proval-docs\static\img\Sysmon","67bf4b52-4294-4773-b4df-7d75c9387954"
"D:\source\proval-docs\static\img\System-Restore---Enable","5263a1ab-49c0-49f0-a5b5-9f9062229b86"
"D:\source\proval-docs\static\img\TEAMS---Firewall-Rules-Script","12806812-6720-41bc-9b7c-632fe1620db8"
"D:\source\proval-docs\static\img\Threatlocker---Set-Learning-Mode","7dedea46-a8d7-4901-93c5-f2bb4c876f83"
"D:\source\proval-docs\static\img\Threatlocker-Deployment","0298665b-0c3d-41de-83ee-bbf3b9d5cd8e"
"D:\source\proval-docs\static\img\Ticket-Creation---Computer","63beba3c-f4a6-41a5-98e2-d4e4ce885035"
"D:\source\proval-docs\static\img\Ticket-Creation---ESXi-Bad-Sensor","26780ede-b390-4f16-9d5a-de876ab180ee"
"D:\source\proval-docs\static\img\Ticket-Creation---ESXi-Not-Communicating","7e7eb565-3b99-4e6f-89f8-6257f5b4e7d6"
"D:\source\proval-docs\static\img\Ticket-Creation---ESXi-Storage--10","61158e8d-5349-418a-9cd8-81685d622846"
"D:\source\proval-docs\static\img\Ticket-Creation---Missing-Patches","b53b8338-0d17-4308-b495-d075d520fd13"
"D:\source\proval-docs\static\img\Ticket-Creation---Offline-Network-Devices","1634ea10-264c-44df-abd1-ff68edc23391"
"D:\source\proval-docs\static\img\Ticket-Creation---Ping-Monitor","7cd1193a-c796-4545-b707-758e1b651c22"
"D:\source\proval-docs\static\img\Ticket-Creation---Without-Computer-Information-And-Failures-Only-Autofix","730449e6-1c73-46ca-a93d-d7b9526e1ef9"
"D:\source\proval-docs\static\img\Time-Sync-Compliance","e6735934-f31f-4993-94b5-c297546ede23"
"D:\source\proval-docs\static\img\Time-Zone---Set","89fafb58-91d4-48de-a65d-dafa185bc63b"
"D:\source\proval-docs\static\img\Toggle---Direct-Connect-to-Office365-Feature-Param","28df6729-15d1-4784-9583-a1a223abb566"
"D:\source\proval-docs\static\img\TPM-Detail-Auditing","459746c4-f070-40bf-a630-0650e08a2490"
"D:\source\proval-docs\static\img\Unexpected-Shutdown","80e10bf1-9e98-427a-a5bf-dd8ffb208ce8"
"D:\source\proval-docs\static\img\Uninstall---Sophos","34942020-e99d-4959-892d-78c46a89d574"
"D:\source\proval-docs\static\img\Uninstall-Anydesk","34d2f7ec-4b5d-43d3-b109-4af2bb24d6be"
"D:\source\proval-docs\static\img\Uninstall-DUO","0c3523a9-e392-40f6-bc59-173a21001f0d"
"D:\source\proval-docs\static\img\Uninstall-eClinicalWorks-and-eCWDependencies","eb303e8a-8199-4f62-806d-e852c5109833"
"D:\source\proval-docs\static\img\Uninstall-HP-Bloatware","0ac0139f-9c8e-4ef2-94df-5cf3b1569ecf"
"D:\source\proval-docs\static\img\Uninstall-Huntress-Agent-Windows,-Mac","12c94448-10eb-4523-85e6-6c4cde84a33c"
"D:\source\proval-docs\static\img\Uninstall-Microsoft-Office","3ebba7bf-e121-40d0-b06e-2090ebdb9780"
"D:\source\proval-docs\static\img\Uninstall-Microsoft-VCRedist","88d3ea21-446e-47ad-9cc8-047df5a70a77"
"D:\source\proval-docs\static\img\Uninstall-Microsoft-Visual-C++-Redistributable","13cfc2e0-c088-424a-a1ab-5769b288a3a2"
"D:\source\proval-docs\static\img\Uninstall-New-Teams","dad7ec2a-4998-47f9-bcb2-c886d3bea833"
"D:\source\proval-docs\static\img\Uninstall-SentinelOne","46264239-1ea0-467d-a36b-8be9fe5eece8"
"D:\source\proval-docs\static\img\Uninstall-Sophos-Endpoint-Mac,-Windows","0afcd1cc-8234-4015-b317-26c3ebd719fc"
"D:\source\proval-docs\static\img\Uninstall-Teams-Classic","0bcdb6d5-adc1-4122-923c-1bc121f1a146"
"D:\source\proval-docs\static\img\Uninstall-TeamViewer","959ac6da-8bb3-41ad-abcc-ba5df775624d"
"D:\source\proval-docs\static\img\Uninstall-Windows-KB-Param","fd611b68-7cd6-4a6a-bee1-3d772ecd9a27"
"D:\source\proval-docs\static\img\Universal-KB-Installer","424dfd5c-377f-461f-a57f-80001d839af8"
"D:\source\proval-docs\static\img\Universal-Office-Uninstaller","1935d4ab-345b-46a0-ad2a-167c9a86532c"
"D:\source\proval-docs\static\img\Unknown-User-Profiles-Detection","ba7bb64b-e12b-4d21-a86f-572ce95b78d7"
"D:\source\proval-docs\static\img\Unprotect-Bitlocker-Volume","904664df-741e-4c18-9667-6bf351b4754c"
"D:\source\proval-docs\static\img\Unquoted-Service-Paths-Detection","2dd77709-9172-4cbe-94cc-b5f664f2f2ce"
"D:\source\proval-docs\static\img\Unresponsive-Huntress-Agents","3c75f8e7-6237-4349-97bb-462fe8d70b54"
"D:\source\proval-docs\static\img\Unsynced-Tickets","eb434aae-87c4-4315-bf73-202a41ff3a96"
"D:\source\proval-docs\static\img\Update-Adobe-Creative-Cloud","45c3d0a0-aac8-4794-b40f-c41d7b3b8f43"
"D:\source\proval-docs\static\img\Update-Agent---All-OS","803b51b1-d17f-429c-835d-55712c49e75e"
"D:\source\proval-docs\static\img\update-internal-monitors-prosync","b6eac8f7-222b-4c72-8bed-0b81c138074a"
